name,issued,organization_name,organization_url,administration,agriculture,construction,crime,culture,education,energy,finances,geography,health,industry,legislation,mobility,national-economy,politics,population,prices,public-order,social-security,statistical-basis,territory,tourism,trade,work,nb_visits,nb_hits,nb_hits_with_time_generation,min_time_generation,max_time_generation,sum_time_network,nb_hits_with_time_network,min_time_network,max_time_network,sum_time_server,nb_hits_with_time_server,min_time_server,max_time_server,sum_time_transfer,nb_hits_with_time_transfer,min_time_transfer,max_time_transfer,sum_time_dom_processing,nb_hits_with_time_dom_processing,min_time_dom_processing,max_time_dom_processing,sum_time_dom_completion,nb_hits_with_time_dom_completion,min_time_dom_completion,max_time_dom_completion,sum_time_on_load,nb_hits_with_time_on_load,min_time_on_load,max_time_on_load,sum_time_spent,bounce_count,exit_nb_visits,sum_daily_nb_uniq_visitors,avg_time_on_dimension,bounce_rate,exit_rate,avg_time_generation,metadata_segment,date
privathaushalte-total-anz,20.01.2016,statistisches-amt-kanton-zuerich,https://opendata.swiss/organization/statistisches-amt-kanton-zuerich,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
bestand-hybridantrieb,25.05.2020,statistisches-amt-kanton-zuerich,https://opendata.swiss/organization/statistisches-amt-kanton-zuerich,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
steuerb-einkommen-naturl-pers-25-quantil-fr,20.01.2016,statistisches-amt-kanton-zuerich,https://opendata.swiss/organization/statistisches-amt-kanton-zuerich,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
bauzonen-uberbaut-pro-kopf-m2-einw,20.01.2016,statistisches-amt-kanton-zuerich,https://opendata.swiss/organization/statistisches-amt-kanton-zuerich,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
o-reingewinn-steuerpfl-jur-pers-fr,20.01.2016,statistisches-amt-kanton-zuerich,https://opendata.swiss/organization/statistisches-amt-kanton-zuerich,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
schul-sekundarstufe-ii-pers-pro-1000-einw,20.01.2016,statistisches-amt-kanton-zuerich,https://opendata.swiss/organization/statistisches-amt-kanton-zuerich,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
anteil-2-zi-wohnungen,20.01.2016,statistisches-amt-kanton-zuerich,https://opendata.swiss/organization/statistisches-amt-kanton-zuerich,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
bauzonen-uberbaut,20.01.2016,statistisches-amt-kanton-zuerich,https://opendata.swiss/organization/statistisches-amt-kanton-zuerich,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
bauinv-ver-entsorg-5-jahre-fr-einw,20.01.2016,statistisches-amt-kanton-zuerich,https://opendata.swiss/organization/statistisches-amt-kanton-zuerich,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
efh-bestand-whg,20.01.2016,statistisches-amt-kanton-zuerich,https://opendata.swiss/organization/statistisches-amt-kanton-zuerich,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
total-kirchensteuerpflichtige-anz,01.07.2019,statistisches-amt-kanton-zuerich,https://opendata.swiss/organization/statistisches-amt-kanton-zuerich,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
bauzonen-nicht-uberbaut-ha,20.01.2016,statistisches-amt-kanton-zuerich,https://opendata.swiss/organization/statistisches-amt-kanton-zuerich,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
steuerertrag-kirchgemeinden-mio-fr,20.01.2016,statistisches-amt-kanton-zuerich,https://opendata.swiss/organization/statistisches-amt-kanton-zuerich,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15-jahresverbrauch-ha,20.01.2016,statistisches-amt-kanton-zuerich,https://opendata.swiss/organization/statistisches-amt-kanton-zuerich,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
geburtenrate-5-j-mittel-pro-1000-einw,20.01.2016,statistisches-amt-kanton-zuerich,https://opendata.swiss/organization/statistisches-amt-kanton-zuerich,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
anteil-4-personenhaushalte,20.01.2016,statistisches-amt-kanton-zuerich,https://opendata.swiss/organization/statistisches-amt-kanton-zuerich,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
bauzonen-uberbaut-ha,20.01.2016,statistisches-amt-kanton-zuerich,https://opendata.swiss/organization/statistisches-amt-kanton-zuerich,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
erwerb-des-schweizer-burgerrechts-pers,20.01.2016,statistisches-amt-kanton-zuerich,https://opendata.swiss/organization/statistisches-amt-kanton-zuerich,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
schul-oberstufe-pro-1000-einw,20.01.2016,statistisches-amt-kanton-zuerich,https://opendata.swiss/organization/statistisches-amt-kanton-zuerich,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
wahlarchiv-standeratswahlen,07.07.2020,statistisches-amt-kanton-zuerich,https://opendata.swiss/organization/statistisches-amt-kanton-zuerich,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
krw-wahleranteil-al,20.01.2016,statistisches-amt-kanton-zuerich,https://opendata.swiss/organization/statistisches-amt-kanton-zuerich,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
wahlbeteiligung-nationalrat,20.01.2016,statistisches-amt-kanton-zuerich,https://opendata.swiss/organization/statistisches-amt-kanton-zuerich,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
heiraten-anz,20.01.2016,statistisches-amt-kanton-zuerich,https://opendata.swiss/organization/statistisches-amt-kanton-zuerich,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
pw-neuzulassungen-pro-1000-einw-anz,25.05.2020,statistisches-amt-kanton-zuerich,https://opendata.swiss/organization/statistisches-amt-kanton-zuerich,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
bauinv-mfh-5-jahre-fr-einw,20.01.2016,statistisches-amt-kanton-zuerich,https://opendata.swiss/organization/statistisches-amt-kanton-zuerich,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
nrw-wahleranteil-edu,20.01.2016,statistisches-amt-kanton-zuerich,https://opendata.swiss/organization/statistisches-amt-kanton-zuerich,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
geb-vol-dienstleistungen-zunahme,20.01.2016,statistisches-amt-kanton-zuerich,https://opendata.swiss/organization/statistisches-amt-kanton-zuerich,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
total-vza-anz,20.01.2016,statistisches-amt-kanton-zuerich,https://opendata.swiss/organization/statistisches-amt-kanton-zuerich,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
o-steuerbares-einkommen-naturliche-pers-fr,20.01.2016,statistisches-amt-kanton-zuerich,https://opendata.swiss/organization/statistisches-amt-kanton-zuerich,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
geb-vol-industrie-lager-anteil,20.01.2016,statistisches-amt-kanton-zuerich,https://opendata.swiss/organization/statistisches-amt-kanton-zuerich,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
krw-wahleranteil-evp,20.01.2016,statistisches-amt-kanton-zuerich,https://opendata.swiss/organization/statistisches-amt-kanton-zuerich,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
anteil-6-und-mehr-personenhaushalte,20.01.2016,statistisches-amt-kanton-zuerich,https://opendata.swiss/organization/statistisches-amt-kanton-zuerich,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
steuerertrag-politische-schulgemeinde-mio-fr,20.01.2016,statistisches-amt-kanton-zuerich,https://opendata.swiss/organization/statistisches-amt-kanton-zuerich,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
anteil-jur-pers-an-allg-gemeindesteuern,20.01.2016,statistisches-amt-kanton-zuerich,https://opendata.swiss/organization/statistisches-amt-kanton-zuerich,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
scheidungen-anz,20.01.2016,statistisches-amt-kanton-zuerich,https://opendata.swiss/organization/statistisches-amt-kanton-zuerich,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
wegzuge,20.01.2016,statistisches-amt-kanton-zuerich,https://opendata.swiss/organization/statistisches-amt-kanton-zuerich,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
schul-kindergarten-anz,20.01.2016,statistisches-amt-kanton-zuerich,https://opendata.swiss/organization/statistisches-amt-kanton-zuerich,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
zuzuge-pers,20.01.2016,statistisches-amt-kanton-zuerich,https://opendata.swiss/organization/statistisches-amt-kanton-zuerich,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
bevolkerungszunahme-1-jahr,20.01.2016,statistisches-amt-kanton-zuerich,https://opendata.swiss/organization/statistisches-amt-kanton-zuerich,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
zahnarzte-anz,20.01.2016,statistisches-amt-kanton-zuerich,https://opendata.swiss/organization/statistisches-amt-kanton-zuerich,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
bestand-dieselmotor,25.05.2020,statistisches-amt-kanton-zuerich,https://opendata.swiss/organization/statistisches-amt-kanton-zuerich,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
schul-berufsschule-anz,20.01.2016,statistisches-amt-kanton-zuerich,https://opendata.swiss/organization/statistisches-amt-kanton-zuerich,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
kleine-betriebe-10-49-vza-anz,20.01.2016,statistisches-amt-kanton-zuerich,https://opendata.swiss/organization/statistisches-amt-kanton-zuerich,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
anteil-landwirtschaftsflache,20.01.2016,statistisches-amt-kanton-zuerich,https://opendata.swiss/organization/statistisches-amt-kanton-zuerich,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
apotheken-anz,20.01.2016,statistisches-amt-kanton-zuerich,https://opendata.swiss/organization/statistisches-amt-kanton-zuerich,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
anteil-4-zi-wohnungen,20.01.2016,statistisches-amt-kanton-zuerich,https://opendata.swiss/organization/statistisches-amt-kanton-zuerich,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
hotelbetten-pro-1000-einwohner-anz,20.01.2016,statistisches-amt-kanton-zuerich,https://opendata.swiss/organization/statistisches-amt-kanton-zuerich,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
investitionsanteil,20.01.2016,statistisches-amt-kanton-zuerich,https://opendata.swiss/organization/statistisches-amt-kanton-zuerich,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
anteil-teilzeitbeschaftigte-landwirtschaft,20.01.2016,statistisches-amt-kanton-zuerich,https://opendata.swiss/organization/statistisches-amt-kanton-zuerich,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
geb-vol-infrastruktur-anteil,20.01.2016,statistisches-amt-kanton-zuerich,https://opendata.swiss/organization/statistisches-amt-kanton-zuerich,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
anteil-3-personenhaushalte,20.01.2016,statistisches-amt-kanton-zuerich,https://opendata.swiss/organization/statistisches-amt-kanton-zuerich,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6-und-mehr-personenhaushalte-anz,20.01.2016,statistisches-amt-kanton-zuerich,https://opendata.swiss/organization/statistisches-amt-kanton-zuerich,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
nettoaufwand-verkehr-und-nachrichtenubermittlung-fr-einw,20.01.2016,statistisches-amt-kanton-zuerich,https://opendata.swiss/organization/statistisches-amt-kanton-zuerich,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
bezugerquote-der-bedarfsabh-sozialleistungen,20.01.2016,statistisches-amt-kanton-zuerich,https://opendata.swiss/organization/statistisches-amt-kanton-zuerich,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
nettoaufwand-offentliche-ordnung-und-sicherheit-fr-einw,20.01.2016,statistisches-amt-kanton-zuerich,https://opendata.swiss/organization/statistisches-amt-kanton-zuerich,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
motorrad-neuzulasssungen-pro-1000-einw-anz,25.05.2020,statistisches-amt-kanton-zuerich,https://opendata.swiss/organization/statistisches-amt-kanton-zuerich,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
bauinv-strassen-pp-5-jahre-fr-einw,20.01.2016,statistisches-amt-kanton-zuerich,https://opendata.swiss/organization/statistisches-amt-kanton-zuerich,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
